7.599995 0.018963 99.835762 6.939202 -86.469803 -49.967178 6.939223 86.507729 -49.967178 6.939257
7.699995 0.019466 99.831413 7.030507 -86.466286 -49.966309 7.030529 86.505219 -49.966309 7.030563
7.799995 0.019975 99.827003 7.121812 -86.462723 -49.965427 7.121834 86.502670 -49.965427 7.121870
7.899995 0.020491 99.822540 7.213118 -86.459114 -49.964535 7.213140 86.500092 -49.964535 7.213177
7.999995 0.021013 99.818016 7.304423 -86.455460 -49.963631 7.304446 86.497482 -49.963631 7.304483
8.099995 0.021542 99.813438 7.395728 -86.451759 -49.962715 7.395751 86.494835 -49.962715 7.395790
8.199995 0.022077 99.808800 7.487033 -86.448013 -49.961788 7.487057 86.492157 -49.961788 7.487097
8.299995 0.022619 99.804108 7.578339 -86.444221 -49.960850 7.578363 86.489449 -49.960850 7.578403
8.399996 0.023168 99.799355 7.669644 -86.440384 -49.959900 7.669669 86.486702 -49.959900 7.669710
8.499996 0.023723 99.794548 7.760949 -86.436501 -49.958939 7.760974 86.483925 -49.958939 7.761017
8.599997 0.024285 99.789680 7.852254 -86.432571 -49.957966 7.852280 86.481117 -49.957966 7.852324
8.699997 0.024853 99.784760 7.943560 -86.428596 -49.956982 7.943586 86.478279 -49.956982 7.943630
8.799997 0.025428 99.779778 8.034865 -86.424568 -49.955986 8.034892 86.475403 -49.955986 8.034937
8.899998 0.026010 99.774742 8.126171 -86.420494 -49.954979 8.126198 86.472496 -49.954979 8.126244
8.999998 0.026598 99.769646 8.217477 -86.416374 -49.953960 8.217504 86.469559 -49.953960 8.217550
9.099998 0.027193 99.764496 8.308783 -86.412209 -49.952930 8.308809 86.466583 -49.952930 8.308857
9.199999 0.027794 99.759285 8.400088 -86.407997 -49.951889 8.400115 86.463577 -49.951889 8.400164
9.299999 0.028402 99.754021 8.491394 -86.403740 -49.950836 8.491421 86.460541 -49.950836 8.491470
9.400000 0.029016 99.748695 8.582700 -86.399437 -49.949772 8.582726 86.457466 -49.949772 8.582777
9.500000 0.029637 99.743317 8.674006 -86.395088 -49.948696 8.674032 86.454361 -49.948696 8.674084
9.600000 0.030265 99.737885 8.765311 -86.390694 -49.947609 8.765338 86.451225 -49.947609 8.765390
9.700001 0.030899 99.732391 8.856617 -86.386253 -49.946510 8.856644 86.448051 -49.946510 8.856697
9.800001 0.031540 99.726845 8.947923 -86.381767 -49.945400 8.947949 86.444847 -49.945400 8.948004
9.900002 0.032187 99.721237 9.039228 -86.377235 -49.944279 9.039255 86.441612 -49.944279 9.039310
10.000002 0.032842 99.715576 9.130534 -86.372658 -49.943146 9.130561 86.438339 -49.943146 9.130617
10.100002 0.033502 99.709854 9.221840 -86.368034 -49.942001 9.221867 86.435036 -49.942001 9.221925
10.200003 0.034169 99.704079 9.313146 -86.363365 -49.940845 9.313172 86.431702 -49.940845 9.313232
10.300003 0.034843 99.698242 9.404451 -86.358650 -49.939678 9.404478 86.428329 -49.939678 9.404540
10.400003 0.035524 99.692352 9.495757 -86.353889 -49.938499 9.495784 86.424927 -49.938499 9.495848
